,"Name sensor",,"Time(s)","Date","Pressure (mbar)","T (°K)"
1,"SU-17126",8872174,716400,01/05/2022 03:12:02,926,"280.56"
1,"SU-17126",8872174,717300,01/05/2022 03:27:02,926,"280.49"
1,"SU-17126",8872174,718200,01/05/2022 03:42:02,926,"280.43"
1,"SU-17126",8872174,719100,01/05/2022 03:57:02,926,"280.36"
1,"SU-17126",8872174,720000,01/05/2022 04:12:02,925,"280.28"
1,"SU-17126",8872174,720900,01/05/2022 04:27:02,925,"280.22"
1,"SU-17126",8872174,721800,01/05/2022 04:42:02,926,"280.16"
1,"SU-17126",8872174,722700,01/05/2022 04:57:02,925,"280.9"
1,"SU-17126",8872174,723600,01/05/2022 05:12:02,924,"280.1"
1,"SU-17126",8872174,724500,01/05/2022 05:27:02,925,"279.94"
1,"SU-17126",8872174,725400,01/05/2022 05:42:02,926,"279.85"
1,"SU-17126",8872174,726300,01/05/2022 05:57:02,924,"279.77"
1,"SU-17126",8872174,727200,01/05/2022 06:12:02,924,"279.71"
1,"SU-17126",8872174,728100,01/05/2022 06:27:02,925,"279.52"
1,"SU-17126",8872174,729000,01/05/2022 06:42:02,926,"279.45"
1,"SU-17126",8872174,729900,01/05/2022 06:57:02,926,"279.37"
1,"SU-17126",8872174,730800,01/05/2022 07:12:02,926,"279.29"
1,"SU-17126",8872174,731700,01/05/2022 07:27:02,925,"279.22"
1,"SU-17126",8872174,732600,01/05/2022 07:42:02,926,"279.17"
1,"SU-17126",8872174,733500,01/05/2022 07:57:02,925,"279.14"
1,"SU-17126",8872174,734400,01/05/2022 08:12:02,925,"279.9"
1,"SU-17126",8872174,735300,01/05/2022 08:27:02,924,"279.7"
1,"SU-17126",8872174,736200,01/05/2022 08:42:02,924,"279.4"
1,"SU-17126",8872174,737100,01/05/2022 08:57:02,924,"279.4"
1,"SU-17126",8872174,738000,01/05/2022 09:12:02,925,"279.6"
1,"SU-17126",8872174,738900,01/05/2022 09:27:02,924,"279.7"
1,"SU-17126",8872174,739800,01/05/2022 09:42:02,924,"279.11"
1,"SU-17126",8872174,740700,01/05/2022 09:57:02,925,"279.22"
1,"SU-17126",8872174,741600,01/05/2022 10:12:02,925,"279.36"
1,"SU-17126",8872174,742500,01/05/2022 10:27:02,925,"279.46"
1,"SU-17126",8872174,743400,01/05/2022 10:42:02,924,"279.68"
1,"SU-17126",8872174,744300,01/05/2022 10:57:02,925,"279.79"
1,"SU-17126",8872174,745200,01/05/2022 11:12:02,924,"279.88"
1,"SU-17126",8872174,746100,01/05/2022 11:27:02,925,"280.0"
1,"SU-17126",8872174,747000,01/05/2022 11:42:02,923,"280.15"
1,"SU-17126",8872174,747900,01/05/2022 11:57:02,924,"280.29"
1,"SU-17126",8872174,748800,01/05/2022 12:12:02,925,"280.44"
1,"SU-17126",8872174,749700,01/05/2022 12:27:02,925,"280.56"
1,"SU-17126",8872174,750600,01/05/2022 12:42:02,925,"280.75"
1,"SU-17126",8872174,751500,01/05/2022 12:57:02,924,"280.85"
1,"SU-17126",8872174,752400,01/05/2022 13:12:02,923,"280.99"
1,"SU-17126",8872174,753300,01/05/2022 13:27:02,924,"281.8"
1,"SU-17126",8872174,754200,01/05/2022 13:42:02,924,"281.20"
1,"SU-17126",8872174,755100,01/05/2022 13:57:02,924,"281.28"
1,"SU-17126",8872174,756000,01/05/2022 14:12:02,922,"281.38"
1,"SU-17126",8872174,756900,01/05/2022 14:27:02,925,"281.48"
1,"SU-17126",8872174,757800,01/05/2022 14:42:02,924,"281.70"
1,"SU-17126",8872174,758700,01/05/2022 14:57:02,924,"281.81"
1,"SU-17126",8872174,759600,01/05/2022 15:12:02,925,"285.37"
1,"SU-17126",8872174,760500,01/05/2022 15:27:02,924,"286.6"
1,"SU-17126",8872174,761400,01/05/2022 15:42:02,886,"285.98"
1,"SU-17126",8872174,762300,01/05/2022 15:57:02,937,"286.17"
1,"SU-17126",8872174,763200,01/05/2022 16:12:02,987,"286.46"
1,"SU-17126",8872174,764100,01/05/2022 16:27:02,987,"286.87"
1,"SU-17126",8872174,765000,01/05/2022 16:42:02,988,"287.48"
1,"SU-17126",8872174,765900,01/05/2022 16:57:02,986,"288.9"
1,"SU-17126",8872174,766800,01/05/2022 17:12:02,988,"288.73"
1,"SU-17126",8872174,767700,01/05/2022 17:27:02,987,"289.56"
